 7.8992100789921013e-03  2.0721087416095803e-02
 7.9992000799920006e-03  2.1046375049045617e-02
 8.0991900809919016e-03  2.1373233533072303e-02
 8.1991800819918009e-03  2.1701662667857485e-02
 8.2991700829917019e-03  2.2031662250603008e-02
 8.3991600839916011e-03  2.2363232076031268e-02
 8.4991500849915021e-03  2.2696371936385528e-02
 8.5991400859914014e-03  2.3031081621430246e-02
 8.6991300869913007e-03  2.3367360918451395e-02
 8.7991200879912017e-03  2.3705209612256837e-02
 8.8991100889911010e-03  2.4044627485176620e-02
 8.9991000899910020e-03  2.4385614317063351e-02
 9.0990900909909012e-03  2.4728169885292525e-02
 9.1990800919908022e-03  2.5072293964762880e-02
 9.2990700929907015e-03  2.5417986327896755e-02
 9.3990600939906008e-03  2.5765246744640462e-02
 9.4990500949905018e-03  2.6114074982464635e-02
 9.5990400959904010e-03  2.6464470806364590e-02
 9.6990300969903021e-03  2.6816433978860712e-02
 9.7990200979902013e-03  2.7169964259998826e-02
 9.8990100989901023e-03  2.7525061407350566e-02
 9.9990000999900016e-03  2.7881725176013769e-02
 1.0098990100989901e-02  2.8239955318612859e-02
 1.0198980101989802e-02  2.8599751585299239e-02
 1.0298970102989701e-02  2.8961113723751677e-02
 1.0398960103989602e-02  2.9324041479176711e-02
 1.0498950104989501e-02  2.9688534594309052e-02
 1.0598940105989402e-02  3.0054592809411990e-02
 1.0698930106989302e-02  3.0422215862277804e-02
 1.0798920107989201e-02  3.0791403488228172e-02
 1.0898910108989102e-02  3.1162155420114593e-02
 1.0998900109989001e-02  3.1534471388318802e-02
 1.1098890110988902e-02  3.1908351120753208e-02
 1.1198880111988802e-02  3.2283794342861313e-02
 1.1298870112988703e-02  3.2660800777618154e-02
 1.1398860113988602e-02  3.3039370145530732e-02
 1.1498850114988501e-02  3.3419502164638445e-02
 1.1598840115988402e-02  3.3801196550513578e-02
 1.1698830116988301e-02  3.4184453016261683e-02
 1.1798820117988202e-02  3.4569271272522080e-02
 1.1898810118988102e-02  3.4955651027468310e-02
 1.1998800119988003e-02  3.5343591986808580e-02
 1.2098790120987902e-02  3.5733093853786230e-02
 1.2198780121987801e-02  3.6124156329180222e-02
 1.2298770122987702e-02  3.6516779111305582e-02
 1.2398760123987601e-02  3.6910961896013901e-02
 1.2498750124987502e-02  3.7306704376693797e-02
 1.2598740125987402e-02  3.7704006244271421e-02
 1.2698730126987303e-02  3.8102867187210919e-02
 1.2798720127987202e-02  3.8503286891514943e-02
 1.2898710128987101e-02  3.8905265040725140e-02
 1.2998700129987002e-02  3.9308801315922653e-02
 1.3098690130986902e-02  3.9713895395728616e-02
 1.3198680131986803e-02  4.0120546956304681e-02
 1.3298670132986702e-02  4.0528755671353493e-02
 1.3398660133986603e-02  4.0938521212119258e-02
 1.3498650134986502e-02  4.1349843247388218e-02
 1.3598640135986401e-02  4.1762721443489192e-02
 1.3698630136986302e-02  4.2177155464294097e-02
 1.3798620137986202e-02  4.2593144971218487e-02
 1.3898610138986103e-02  4.3010689623222097e-02
 1.3998600139986002e-02  4.3429789076809333e-02
 1.4098590140985903e-02  4.3850442986029872e-02
 1.4198580141985802e-02  4.4272651002479180e-02
 1.4298570142985701e-02  4.4696412775299059e-02
 1.4398560143985602e-02  4.5121727951178199e-02
 1.4498550144985502e-02  4.5548596174352793e-02
 1.4598540145985403e-02  4.5977017086607001e-02
 1.4698530146985302e-02  4.6406990327273578e-02
 1.4798520147985203e-02  4.6838515533234440e-02
 1.4898510148985102e-02  4.7271592338921212e-02
 1.4998500149985002e-02  4.7706220376315833e-02
 1.5098490150984903e-02  4.8142399274951134e-02
 1.5198480151984802e-02  4.8580128661911401e-02
 1.5298470152984703e-02  4.9019408161832978e-02
 1.5398460153984602e-02  4.9460237396904853e-02
 1.5498450154984503e-02  4.9902615986869271e-02
 1.5598440155984402e-02  5.0346543549022314e-02
 1.5698430156984303e-02  5.0792019698214536e-02
 1.5798420157984203e-02  5.1239044046851527e-02
 1.5898410158984102e-02  5.1687616204894551e-02
 1.5998400159984001e-02  5.2137735779861173e-02
 1.6098390160983904e-02  5.2589402376825849e-02
 1.6198380161983803e-02  5.3042615598420564e-02
 1.6298370162983702e-02  5.3497375044835462e-02
 1.6398360163983602e-02  5.3953680313819481e-02
 1.6498350164983501e-02  5.4411531000680982e-02
 1.6598340165983404e-02  5.4870926698288386e-02
 1.6698330166983303e-02  5.5331866997070822e-02
 1.6798320167983202e-02  5.5794351485018753e-02
 1.6898310168983102e-02  5.6258379747684668e-02
 1.6998300169983004e-02  5.6723951368183707e-02
 1.7098290170982904e-02  5.7191065927194314e-02
 1.7198280171982803e-02  5.7659723002958921e-02
 1.7298270172982702e-02  5.8129922171284598e-02
 1.7398260173982601e-02  5.8601663005543723e-02
 1.7498250174982504e-02  5.9074945076674670e-02
 1.7598240175982403e-02  5.9549767953182467e-02
 1.7698230176982303e-02  6.0026131201139490e-02
 1.7798220177982202e-02  6.0504034384186160e-02
 1.7898210178982101e-02  6.0983477063531570e-02
 1.7998200179982004e-02  6.1464458797954265e-02
 1.8098190180981903e-02  6.1946979143802892e-02
 1.8198180181981802e-02  6.2431037654996899e-02
 1.8298170182981702e-02  6.2916633883027262e-02
 1.8398160183981604e-02  6.3403767376957174e-02
 1.8498150184981504e-02  6.3892437683422745e-02
 1.8598140185981403e-02  6.4382644346633724e-02
 1.8698130186981302e-02  6.4874386908374271e-02
 1.8798120187981202e-02  6.5367664908003609e-02
 1.8898110188981104e-02  6.5862477882456777e-02
 1.8998100189981004e-02  6.6358825366245364e-02
 1.9098090190980903e-02  6.6856706891458256e-02
 1.9198080191980802e-02  6.7356121987762335e-02
 1.9298070192980701e-02  6.7857070182403306e-02
 1.9398060193980604e-02  6.8359551000206312e-02
 1.9498050194980503e-02  6.8863563963576832e-02
 1.9598040195980403e-02  6.9369108592501311e-02
 1.9698030196980302e-02  6.9876184404548000e-02
 1.9798020197980205e-02  7.0384790914867656e-02
 1.9898010198980104e-02  7.0894927636194371e-02
 1.9998000199980003e-02  7.1406594078846267e-02
 2.0097990200979902e-02  7.1919789750726354e-02
 2.0197980201979802e-02  7.2434514157323243e-02
 2.0297970202979704e-02  7.2950766801711961e-02
 2.0397960203979604e-02  7.3468547184554686e-02
 2.0497950204979503e-02  7.3987854804101597e-02
 2.0597940205979402e-02  7.4508689156191632e-02
 2.0697930206979302e-02  7.5031049734253313e-02
 2.0797920207979204e-02  7.5554936029305492e-02
 2.0897910208979104e-02  7.6080347529958209e-02
 2.0997900209979003e-02  7.6607283722413488e-02
 2.1097890210978902e-02  7.7135744090466085e-02
 2.1197880211978805e-02  7.7665728115504429e-02
 2.1297870212978704e-02  7.8197235276511304e-02
 2.1397860213978603e-02  7.8730265050064779e-02
 2.1497850214978503e-02  7.9264816910338973e-02
 2.1597840215978402e-02  7.9800890329104895e-02
 2.1697830216978305e-02  8.0338484775731314e-02
 2.1797820217978204e-02  8.0877599717185542e-02
 2.1897810218978103e-02  8.1418234618034310e-02
 2.1997800219978002e-02  8.1960388940444592e-02
 2.2097790220977902e-02  8.2504062144184501e-02
 2.2197780221977804e-02  8.3049253686624108e-02
 2.2297770222977704e-02  8.3595963022736253e-02
 2.2397760223977603e-02  8.4144189605097508e-02
 2.2497750224977502e-02  8.4693932883888920e-02
 2.2597740225977405e-02  8.5245192306896991e-02
 2.2697730226977304e-02  8.5797967319514487e-02
 2.2797720227977204e-02  8.6352257364741364e-02
 2.2897710228977103e-02  8.6908061883185561e-02
 2.2997700229977002e-02  8.7465380313063973e-02
 2.3097690230976905e-02  8.8024212090203294e-02
 2.3197680231976804e-02  8.8584556648040907e-02
 2.3297670232976703e-02  8.9146413417625761e-02
 2.3397660233976603e-02  8.9709781827619337e-02
 2.3497650234976502e-02  9.0274661304296483e-02
 2.3597640235976405e-02  9.0841051271546361e-02
 2.3697630236976304e-02  9.1408951150873316e-02
 2.3797620237976203e-02  9.1978360361397837e-02
 2.3897610238976102e-02  9.2549278319857431e-02
 2.3997600239976005e-02  9.3121704440607564e-02
 2.4097590240975904e-02  9.3695638135622580e-02
 2.4197580241975804e-02  9.4271078814496659e-02
 2.4297570242975703e-02  9.4848025884444701e-02
 2.4397560243975602e-02  9.5426478750303273e-02
 2.4497550244975505e-02  9.6006436814531609e-02
 2.4597540245975404e-02  9.6587899477212455e-02
 2.4697530246975304e-02  9.7170866136053094e-02
 2.4797520247975203e-02  9.7755336186386252e-02
 2.4897510248975102e-02  9.8341309021171053e-02
 2.4997500249975005e-02  9.8928784030994033e-02
 2.5097490250974904e-02  9.9517760604070041e-02
 2.5197480251974803e-02  1.0010823812624324e-01
 2.5297470252974703e-02  1.0070021598098805e-01
 2.5397460253974605e-02  1.0129369354941013e-01
 2.5497450254974505e-02  1.0188867021024739e-01
 2.5597440255974404e-02  1.0248514533987091e-01
 2.5697430256974303e-02  1.0308311831228598e-01
 2.5797420257974202e-02  1.0368258849913303e-01
 2.5897410258974105e-02  1.0428355526968870e-01
 2.5997400259974004e-02  1.0488601799086678e-01
 2.6097390260973904e-02  1.0548997602721918e-01
 2.6197380261973803e-02  1.0609542874093707e-01
 2.6297370262973706e-02  1.0670237549185169e-01
 2.6397360263973605e-02  1.0731081563743551e-01
 2.6497350264973504e-02  1.0792074853280319e-01
 2.6597340265973404e-02  1.0853217353071262e-01
 2.6697330266973303e-02  1.0914508998156595e-01
 2.6797320267973206e-02  1.0975949723341051e-01
 2.6897310268973105e-02  1.1037539463193996e-01
 2.6997300269973004e-02  1.1099278152049533e-01
 2.7097290270972903e-02  1.1161165724006598e-01
 2.7197280271972803e-02  1.1223202112929066e-01
 2.7297270272972705e-02  1.1285387252445858e-01
 2.7397260273972605e-02  1.1347721075951046e-01
 2.7497250274972504e-02  1.1410203516603955e-01
 2.7597240275972403e-02  1.1472834507329269e-01
 2.7697230276972306e-02  1.1535613980817139e-01
 2.7797220277972205e-02  1.1598541869523291e-01
 2.7897210278972105e-02  1.1661618105669128e-01
 2.7997200279972004e-02  1.1724842621241836e-01
 2.8097190280971903e-02  1.1788215347994499e-01
 2.8197180281971806e-02  1.1851736217446200e-01
 2.8297170282971705e-02  1.1915405160882130e-01
 2.8397160283971604e-02  1.1979222109353699e-01
 2.8497150284971504e-02  1.2043186993678646e-01
 2.8597140285971403e-02  1.2107299744441141e-01
 2.8697130286971306e-02  1.2171560291991902e-01
 2.8797120287971205e-02  1.2235968566448305e-01
 2.8897110288971104e-02  1.2300524497694484e-01
 2.8997100289971003e-02  1.2365228015381460e-01
 2.9097090290970906e-02  1.2430079048927230e-01
 2.9197080291970805e-02  1.2495077527516900e-01
 2.9297070292970705e-02  1.2560223380102781e-01
 2.9397060293970604e-02  1.2625516535404505e-01
 2.9497050294970503e-02  1.2690956921909144e-01
 2.9597040295970406e-02  1.2756544467871322e-01
 2.9697030296970305e-02  1.2822279101313316e-01
 2.9797020297970205e-02  1.2888160750025185e-01
 2.9897010298970104e-02  1.2954189341564873e-01
 2.9997000299970003e-02  1.3020364803258330e-01
 3.0096990300969906e-02  1.3086687062199620e-01
 3.0196980301969805e-02  1.3153156045251047e-01
 3.0296970302969704e-02  1.3219771679043255e-01
 3.0396960303969604e-02  1.3286533889975363e-01
 3.0496950304969506e-02  1.3353442604215063e-01
 3.0596940305969406e-02  1.3420497747698751e-01
 3.0696930306969305e-02  1.3487699246131632e-01
 3.0796920307969204e-02  1.3555047024987846e-01
 3.0896910308969103e-02  1.3622541009510583e-01
 3.0996900309969006e-02  1.3690181124712200e-01
 3.1096890310968905e-02  1.3757967295374338e-01
 3.1196880311968805e-02  1.3825899446048043e-01
 3.1296870312968704e-02  1.3893977501053884e-01
 3.1396860313968607e-02  1.3962201384482076e-01
 3.1496850314968503e-02  1.4030571020192595e-01
 3.1596840315968405e-02  1.4099086331815300e-01
 3.1696830316968308e-02  1.4167747242750059e-01
 3.1796820317968204e-02  1.4236553676166855e-01
 3.1896810318968107e-02  1.4305505555005921e-01
 3.1996800319968002e-02  1.4374602801977862e-01
 3.2096790320967905e-02  1.4443845339563771e-01
 3.2196780321967808e-02  1.4513233090015351e-01
 3.2296770322967704e-02  1.4582765975355041e-01
 3.2396760323967606e-02  1.4652443917376143e-01
 3.2496750324967502e-02  1.4722266837642931e-01
 3.2596740325967405e-02  1.4792234657490785e-01
 3.2696730326967308e-02  1.4862347298026324e-01
 3.2796720327967203e-02  1.4932604680127515e-01
 3.2896710328967106e-02  1.5003006724443801e-01
 3.2996700329967002e-02  1.5073553351396238e-01
 3.3096690330966905e-02  1.5144244481177604e-01
 3.3196680331966807e-02  1.5215080033752537e-01
 3.3296670332966703e-02  1.5286059928857654e-01
 3.3396660333966606e-02  1.5357184086001685e-01
 3.3496650334966502e-02  1.5428452424465597e-01
 3.3596640335966405e-02  1.5499864863302715e-01
 3.3696630336966307e-02  1.5571421321338857e-01
 3.3796620337966203e-02  1.5643121717172465e-01
 3.3896610338966106e-02  1.5714965969174718e-01
 3.3996600339966009e-02  1.5786953995489689e-01
 3.4096590340965904e-02  1.5859085714034438e-01
 3.4196580341965807e-02  1.5931361042499179e-01
 3.4296570342965703e-02  1.6003779898347381e-01
 3.4396560343965606e-02  1.6076342198815910e-01
 3.4496550344965508e-02  1.6149047860915164e-01
 3.4596540345965404e-02  1.6221896801429192e-01
 3.4696530346965307e-02  1.6294888936915833e-01
 3.4796520347965203e-02  1.6368024183706847e-01
 3.4896510348965105e-02  1.6441302457908052e-01
 3.4996500349965008e-02  1.6514723675399445e-01
 3.5096490350964904e-02  1.6588287751835346e-01
 3.5196480351964807e-02  1.6661994602644523e-01
 3.5296470352964703e-02  1.6735844143030329e-01
 3.5396460353964605e-02  1.6809836287970836e-01
 3.5496450354964508e-02  1.6883970952218971e-01
 3.5596440355964404e-02  1.6958248050302643e-01
 3.5696430356964307e-02  1.7032667496524892e-01
 3.5796420357964202e-02  1.7107229204964014e-01
 3.5896410358964105e-02  1.7181933089473694e-01
 3.5996400359964008e-02  1.7256779063683148e-01
 3.6096390360963904e-02  1.7331767040997259e-01
 3.6196380361963806e-02  1.7406896934596711e-01
 3.6296370362963702e-02  1.7482168657438127e-01
 3.6396360363963605e-02  1.7557582122254212e-01
 3.6496350364963508e-02  1.7633137241553884e-01
 3.6596340365963403e-02  1.7708833927622411e-01
 3.6696330366963306e-02  1.7784672092521553e-01
 3.6796320367963209e-02  1.7860651648089701e-01
 3.6896310368963105e-02  1.7936772505942017e-01
 3.6996300369963007e-02  1.8013034577470571e-01
 3.7096290370962903e-02  1.8089437773844477e-01
 3.7196280371962806e-02  1.8165982006010045e-01
 3.7296270372962709e-02  1.8242667184690914e-01
 3.7396260373962605e-02  1.8319493220388192e-01
 3.7496250374962507e-02  1.8396460023380598e-01
 3.7596240375962403e-02  1.8473567503724606e-01
 3.7696230376962306e-02  1.8550815571254584e-01
 3.7796220377962209e-02  1.8628204135582943e-01
 3.7896210378962104e-02  1.8705733106100272e-01
 3.7996200379962007e-02  1.8783402391975482e-01
 3.8096190380961903e-02  1.8861211902155947e-01
 3.8196180381961806e-02  1.8939161545367664e-01
 3.8296170382961708e-02  1.9017251230115376e-01
 3.8396160383961604e-02  1.9095480864682729e-01
 3.8496150384961507e-02  1.9173850357132413e-01
 3.8596140385961403e-02  1.9252359615306305e-01
 3.8696130386961305e-02  1.9331008546825618e-01
 3.8796120387961208e-02  1.9409797059091044e-01
 3.8896110388961104e-02  1.9488725059282913e-01
 3.8996100389961007e-02  1.9567792454361313e-01
 3.9096090390960909e-02  1.9646999151066266e-01
 3.9196080391960805e-02  1.9726345055917852e-01
 3.9296070392960708e-02  1.9805830075216369e-01
 3.9396060393960604e-02  1.9885454115042478e-01
 3.9496050394960507e-02  1.9965217081257358e-01
 3.9596040395960409e-02  2.0045118879502838e-01
 3.9696030396960305e-02  2.0125159415201563e-01
 3.9796020397960208e-02  2.0205338593557132e-01
 3.9896010398960104e-02  2.0285656319554249e-01
 3.9996000399960006e-02  2.0366112497958888e-01
 4.0095990400959909e-02  2.0446707033318426e-01
 4.0195980401959805e-02  2.0527439829961794e-01
 4.0295970402959708e-02  2.0608310791999640e-01
 4.0395960403959603e-02  2.0689319823324470e-01
 4.0495950404959506e-02  2.0770466827610806e-01
 4.0595940405959409e-02  2.0851751708315330e-01
 4.0695930406959305e-02  2.0933174368677046e-01
 4.0795920407959207e-02  2.1014734711717428e-01
 4.0895910408959103e-02  2.1096432640240573e-01
 4.0995900409959006e-02  2.1178268056833352e-01
 4.1095890410958909e-02  2.1260240863865582e-01
 4.1195880411958805e-02  2.1342350963490150e-01
 4.1295870412958707e-02  2.1424598257643185e-01
 4.1395860413958603e-02  2.1506982648044215e-01
 4.1495850414958506e-02  2.1589504036196314e-01
 4.1595840415958409e-02  2.1672162323386260e-01
 4.1695830416958304e-02  2.1754957410684692e-01
 4.1795820417958207e-02  2.1837889198946273e-01
 4.1895810418958110e-02  2.1920957588809833e-01
 4.1995800419958006e-02  2.2004162480698530e-01
 4.2095790420957908e-02  2.2087503774820016e-01
 4.2195780421957804e-02  2.2170981371166590e-01
 4.2295770422957707e-02  2.2254595169515345e-01
 4.2395760423957610e-02  2.2338345069428348e-01
 4.2495750424957505e-02  2.2422230970252771e-01
 4.2595740425957408e-02  2.2506252771121077e-01
 4.2695730426957304e-02  2.2590410370951158e-01
 4.2795720427957207e-02  2.2674703668446514e-01
 4.2895710428957110e-02  2.2759132562096396e-01
 4.2995700429957005e-02  2.2843696950175979e-01
 4.3095690430956908e-02  2.2928396730746509e-01
 4.3195680431956804e-02  2.3013231801655479e-01
 4.3295670432956707e-02  2.3098202060536768e-01
 4.3395660433956609e-02  2.3183307404810835e-01
 4.3495650434956505e-02  2.3268547731684855e-01
 4.3595640435956408e-02  2.3353922938152891e-01
 4.3695630436956304e-02  2.3439432920996056e-01
 4.3795620437956206e-02  2.3525077576782674e-01
 4.3895610438956109e-02  2.3610856801868443e-01
 4.3995600439956005e-02  2.3696770492396607e-01
 4.4095590440955908e-02  2.3782818544298107e-01
 4.4195580441955803e-02  2.3869000853291755e-01
 4.4295570442955706e-02  2.3955317314884389e-01
 4.4395560443955609e-02  2.4041767824371052e-01
 4.4495550444955505e-02  2.4128352276835147e-01
 4.4595540445955408e-02  2.4215070567148600e-01
 4.4695530446955310e-02  2.4301922589972036e-01
 4.4795520447955206e-02  2.4388908239754936e-01
 4.4895510448955109e-02  2.4476027410735809e-01
 4.4995500449955005e-02  2.4563279996942369e-01
 4.5095490450954907e-02  2.4650665892191675e-01
 4.5195480451954810e-02  2.4738184990090320e-01
 4.5295470452954706e-02  2.4825837184034599e-01
 4.5395460453954609e-02  2.4913622367210672e-01
 4.5495450454954504e-02  2.5001540432594727e-01
 4.5595440455954407e-02  2.5089591272953166e-01
 4.5695430456954310e-02  2.5177774780842749e-01
 4.5795420457954206e-02  2.5266090848610784e-01
 4.5895410458954108e-02  2.5354539368395290e-01
 4.5995400459954004e-02  2.5443120232125171e-01
 4.6095390460953907e-02  2.5531833331520376e-01
 4.6195380461953810e-02  2.5620678558092091e-01
 4.6295370462953706e-02  2.5709655803142878e-01
 4.6395360463953608e-02  2.5798764957766890e-01
 4.6495350464953504e-02  2.5888005912849998e-01
 4.6595340465953407e-02  2.5977378559069991e-01
 4.6695330466953310e-02  2.6066882786896745e-01
 4.6795320467953205e-02  2.6156518486592378e-01
 4.6895310468953108e-02  2.6246285548211451e-01
 4.6995300469953004e-02  2.6336183861601126e-01
 4.7095290470952907e-02  2.6426213316401342e-01
 4.7195280471952809e-02  2.6516373802044990e-01
 4.7295270472952705e-02  2.6606665207758079e-01
 4.7395260473952608e-02  2.6697087422559929e-01
 4.7495250474952511e-02  2.6787640335263330e-01
 4.7595240475952406e-02  2.6878323834474721e-01
 4.7695230476952309e-02  2.6969137808594373e-01
 4.7795220477952205e-02  2.7060082145816555e-01
 4.7895210478952108e-02  2.7151156734129733e-01
 4.7995200479952010e-02  2.7242361461316705e-01
 4.8095190480951906e-02  2.7333696214954817e-01
 4.8195180481951809e-02  2.7425160882416127e-01
 4.8295170482951705e-02  2.7516755350867583e-01
 4.8395160483951608e-02  2.7608479507271200e-01
 4.8495150484951510e-02  2.7700333238384228e-01
 4.8595140485951406e-02  2.7792316430759351e-01
 4.8695130486951309e-02  2.7884428970744862e-01
 4.8795120487951205e-02  2.7976670744484833e-01
 4.8895110488951107e-02  2.8069041637919295e-01
 4.8995100489951010e-02  2.8161541536784429e-01
 4.9095090490950906e-02  2.8254170326612726e-01
 4.9195080491950809e-02  2.8346927892733198e-01
 4.9295070492950704e-02  2.8439814120271534e-01
 4.9395060493950607e-02  2.8532828894150292e-01
 4.9495050494950510e-02  2.8625972099089070e-01
 4.9595040495950406e-02  2.8719243619604712e-01
 4.9695030496950308e-02  2.8812643340011468e-01
 4.9795020497950204e-02  2.8906171144421172e-01
 4.9895010498950107e-02  2.8999826916743449e-01
 4.9995000499950010e-02  2.9093610540685888e-01
 5.0094990500949906e-02  2.9187521899754210e-01
 5.0194980501949808e-02  2.9281560877252477e-01
 5.0294970502949711e-02  2.9375727356283260e-01
 5.0394960503949607e-02  2.9470021219747822e-01
 5.0494950504949510e-02  2.9564442350346326e-01
 5.0594940505949405e-02  2.9658990630577986e-01
 5.0694930506949308e-02  2.9753665942741270e-01
 5.0794920507949211e-02  2.9848468168934095e-01
 5.0894910508949107e-02  2.9943397191054000e-01
 5.0994900509949009e-02  3.0038452890798334e-01
 5.1094890510948905e-02  3.0133635149664451e-01
 5.1194880511948808e-02  3.0228943848949874e-01
 5.1294870512948711e-02  3.0324378869752522e-01
 5.1394860513948606e-02  3.0419940092970860e-01
 5.1494850514948509e-02  3.0515627399304107e-01
 5.1594840515948405e-02  3.0611440669252421e-01
 5.1694830516948308e-02  3.0707379783117078e-01
 5.1794820517948210e-02  3.0803444621000675e-01
 5.1894810518948106e-02  3.0899635062807312e-01
 5.1994800519948009e-02  3.0995950988242787e-01
 5.2094790520947905e-02  3.1092392276814773e-01
 5.2194780521947808e-02  3.1188958807833028e-01
 5.2294770522947710e-02  3.1285650460409570e-01
 5.2394760523947606e-02  3.1382467113458873e-01
 5.2494750524947509e-02  3.1479408645698059e-01
 5.2594740525947412e-02  3.1576474935647075e-01
 5.2694730526947307e-02  3.1673665861628914e-01
 5.2794720527947210e-02  3.1770981301769791e-01
 5.2894710528947106e-02  3.1868421133999325e-01
 5.2994700529947009e-02  3.1965985236050742e-01
 5.3094690530946911e-02  3.2063673485461081e-01
 5.3194680531946807e-02  3.2161485759571368e-01
 5.3294670532946710e-02  3.2259421935526811e-01
 5.3394660533946606e-02  3.2357481890277007e-01
 5.3494650534946508e-02  3.2455665500576125e-01
 5.3594640535946411e-02  3.2553972642983109e-01
 5.3694630536946307e-02  3.2652403193861851e-01
 5.3794620537946210e-02  3.2750957029381428e-01
 5.3894610538946106e-02  3.2849634025516250e-01
 5.3994600539946008e-02  3.2948434058046294e-01
 5.4094590540945911e-02  3.3047357002557270e-01
 5.4194580541945807e-02  3.3146402734440850e-01
 5.4294570542945710e-02  3.3245571128894841e-01
 5.4394560543945605e-02  3.3344862060923375e-01
 5.4494550544945508e-02  3.3444275405337132e-01
 5.4594540545945411e-02  3.3543811036753518e-01
 5.4694530546945307e-02  3.3643468829596879e-01
 5.4794520547945209e-02  3.3743248658098679e-01
 5.4894510548945105e-02  3.3843150396297722e-01
 5.4994500549945008e-02  3.3943173918040320e-01
 5.5094490550944911e-02  3.4043319096980523e-01
 5.5194480551944806e-02  3.4143585806580307e-01
 5.5294470552944709e-02  3.4243973920109771e-01
 5.5394460553944612e-02  3.4344483310647339e-01
 5.5494450554944508e-02  3.4445113851079961e-01
 5.5594440555944410e-02  3.4545865414103311e-01
 5.5694430556944306e-02  3.4646737872221994e-01
 5.5794420557944209e-02  3.4747731097749740e-01
 5.5894410558944112e-02  3.4848844962809605e-01
